Gene	SRR4289769	SRR4289770	SRR4289771	SRR4289772	SRR4289773	SRR4289774	SRR4289775	SRR4289776	SRR4289777	SRR4289778	SRR4289779	SRR4289780
PA1701	7.3713546	5.075391	11.069458	9.1775055	11.437447	6.4742975	1.8827873	0.0	1.1807494	4.150801	2.4854004	0.8909448
PA1702	13.800056	11.184205	12.31961	8.043511	7.2903333	4.632096	4.400382	2.0427754	4.139407	7.622307	1.8790826	0.8924088
PA1703	305.96652	257.74496	406.47495	232.38219	281.71152	364.0716	350.88605	269.87567	317.37616	353.1254	346.37244	319.1163
PA1704	26.403088	7.5950274	23.322166	8.997037	21.032543	22.69622	9.149907	6.228822	6.4434624	12.568042	9.66984	9.152504
PA1705	53.934887	58.723385	46.028778	39.58817	59.360172	88.86688	12.195184	1.385643	5.529714	16.771654	9.304453	10.378191
PA1706	227.01337	200.01724	291.61414	207.14433	221.28957	295.71594	77.90072	69.332825	61.352	103.15434	99.741646	98.78883
PA1707	125.54782	91.23384	102.633804	81.82848	108.97422	124.606705	10.16482	11.724362	10.553706	19.117973	12.125107	18.430834
PA1708	451.1405	372.1599	560.1675	444.8811	472.54034	558.26416	93.938484	74.02214	78.663445	113.44178	97.39801	98.625084
PA1709	287.95782	214.29628	333.3817	291.08984	291.984	373.5277	35.599876	19.301214	31.224869	62.566303	41.156338	50.39537
PA1710	982.9371	849.90015	1420.8656	879.45685	935.90924	1250.6292	131.68637	154.41406	135.2448	191.96109	144.5117	208.3952
PA1711	91.651184	60.62483	107.57687	66.19248	78.652664	73.90255	6.4266915	6.0285277	5.200294	17.915327	6.6894073	9.816274
PA1712	241.40813	184.80537	377.28003	191.17175	221.07463	269.0775	45.622524	49.342247	85.03307	59.087326	49.343502	60.700317
PA1713	1865.3763	1577.9337	2649.428	1390.831	1737.245	2836.6602	465.3078	404.6896	498.0202	382.1138	431.202	506.5522
PA1714	547.30115	411.37396	592.95233	347.63123	503.08664	643.9801	151.16559	96.535126	106.61065	183.90245	168.23021	149.94843
PA1715	89.73617	68.51889	98.37757	51.99207	80.81551	127.23647	12.680555	8.083725	9.841419	9.428505	13.331066	13.778551
PA1716	271.58163	201.45258	351.1324	208.7705	263.4402	347.80103	127.965225	97.10545	109.18994	166.1742	131.69008	130.38324
PA1717	122.91899	86.21359	133.71121	91.11247	131.20544	145.7957	28.233526	22.386578	32.110207	45.02642	33.554108	29.8494
PA1718	3.1156728	10.1386	14.227001	9.316764	6.191933	5.9344716	7.6460414	3.0826147	6.4047337	3.1710403	6.6337886	2.6696272
PA1719	35.2978	27.028088	54.923588	28.769663	28.931591	55.71107	11.522923	9.795928	13.888657	14.588655	9.215039	13.6365
PA1720	45.475086	26.505032	45.70262	42.62771	38.636147	61.304764	8.1936655	7.33003	4.743214	9.031912	3.7680655	10.737109
PA1721	24.149458	21.442352	22.708773	13.169873	26.343386	39.119144	7.3417664	6.903131	7.1408105	10.750513	7.874525	7.5444217
PA1722	40.299835	47.209183	56.000053	41.25503	39.420288	64.43803	22.029552	20.584347	12.58281	23.037638	18.286858	20.70787
PA1723	105.44287	74.36213	139.77917	77.57564	86.88852	138.58311	42.62531	31.08999	43.68935	48.761818	46.51041	47.86503
PA1724	24.82649	14.089119	36.178772	20.383047	15.360505	30.166193	3.4136806	2.1068695	2.8323789	8.698011	3.0310793	4.633321
PA1725	143.54443	96.807236	183.82991	90.10487	123.40278	155.84227	18.949018	22.025185	21.155142	27.922237	23.602514	32.06348
PA1726	510.77853	355.2381	643.13043	364.4908	441.72266	548.1143	330.81995	238.67084	355.0563	290.22537	300.75815	341.76227
PA1727	671.84375	597.8222	789.1935	503.87894	632.5616	917.1698	200.46927	142.8987	224.33809	233.36699	226.78152	208.40955
PA1728	4261.968	3147.9822	5090.2837	2627.9407	4601.8784	5061.3584	11010.398	6288.4995	6240.8857	10041.399	10831.935	8187.0454
PA1729	342.56592	286.28232	394.80875	297.06808	401.0804	440.44525	619.62445	400.16785	682.62384	718.5075	613.33466	640.6863
PA1730	411.4572	348.47235	539.60114	350.59216	334.28302	492.37518	1045.089	814.53436	1351.3208	1005.869	885.27936	934.2144
PA1731	201.55296	160.37495	309.7002	176.23065	202.40211	283.7903	321.70224	272.46713	327.34512	337.88147	279.29184	317.21634
PA1732	173.42537	105.44207	146.54982	124.28087	146.2387	161.52278	275.65866	151.76433	221.93175	268.62543	156.78772	179.5801
PA1733	340.62222	227.75536	409.19336	243.54436	320.7334	384.5757	375.25626	318.5199	327.75885	385.11163	314.7467	406.4138
PA1734	265.81125	171.5295	319.34702	173.09723	179.74303	218.12494	117.06227	94.365814	93.367714	133.88608	108.161736	105.5474
PA1735	343.0789	263.50595	477.05453	269.3777	361.97107	467.40796	466.14423	401.3291	377.0744	450.1267	479.2242	420.90326
PA1736	108.20141	73.00443	137.8864	85.96885	93.18325	118.92783	169.14977	120.154625	139.42392	198.83946	159.02695	157.44458
PA1737	552.15576	396.56488	737.0105	429.02423	484.30737	624.55414	401.29562	421.97995	347.09747	474.88907	399.60175	544.66614
PA1738	92.77239	71.67108	143.71684	75.17759	74.06967	106.15233	190.38708	124.750755	178.64926	156.07928	108.47214	165.33034
PA1739	54.194305	40.475075	80.06325	35.286873	32.576508	47.58206	46.31153	37.693085	39.09828	45.294754	24.926998	48.53636
PA1740	77.70048	67.10884	71.86316	51.41477	60.17023	86.95436	44.36223	31.771679	43.945217	52.275383	33.980347	38.382145
PA1741	86.67718	72.20507	132.48293	62.556988	63.395435	125.94176	115.64595	73.72718	127.64611	116.64261	104.81296	108.64307
PA1742	523.65314	361.20023	723.1129	354.3952	379.63553	507.08008	596.79626	452.98148	500.78033	593.828	537.00287	501.27325
PA1743	3.1177359	5.1296535	10.365282	8.116177	5.163364	9.856504	8.819014	7.5527906	4.609852	11.466434	7.8840585	3.6018803
PA1744	23.723661	16.334715	33.70557	18.720655	23.901026	32.636395	15.259481	16.822104	23.709126	24.102922	26.41708	17.921432
PA1745	170.60382	112.5603	274.04095	158.5375	204.79396	265.7746	244.48254	155.27031	213.54637	229.64064	267.4532	210.87251
PA1746	3326.2773	2588.3403	4774.1763	1891.1932	1487.2023	1070.2411	365.71716	300.7996	91.992966	311.892	293.79016	210.20888
PA1747	231.52065	169.25317	429.64954	167.7442	135.51262	127.641014	124.18113	107.62256	203.88338	134.23453	142.54614	109.60477
PA1748	415.0	355.34137	670.86597	339.63763	257.0867	301.04022	248.38414	177.66602	280.33167	250.30467	217.21481	226.49512
PA1749	1756.4355	1414.0994	2241.1152	1228.2252	1583.583	1952.8546	2407.357	2200.9292	1828.2336	2346.4863	2085.6458	1946.2821
PA1750	592.5659	434.90646	758.0478	365.7163	430.23218	639.1162	419.18716	340.6722	454.7939	458.00497	418.8646	403.71915
PA1751	231.05862	161.07753	252.06775	194.6684	174.74245	223.37856	175.10378	126.29541	190.01515	193.27182	136.07597	133.76224
PA1752	967.88916	730.3321	1209.7917	571.807	739.5439	1026.506	1001.2266	1192.5623	878.1421	997.7412	1037.1224	1656.7462
PA1753	2453.9163	1975.9658	3456.996	2361.9448	2468.1694	3253.8906	1618.5454	1233.4822	1416.5364	1493.7329	1582.8232	1657.2836
PA1754	2197.7305	1597.4325	2872.5576	2000.7689	2049.1604	2685.1284	2570.8943	1902.1774	3629.417	2107.821	2287.568	2288.2695
PA1755	231.47626	196.51741	307.56427	178.1377	172.98996	278.84723	383.39935	315.79114	356.578	315.99432	306.44208	403.36414
PA1756	332.1673	244.8894	363.2761	229.4326	258.43475	450.2826	225.64287	144.189	162.51483	193.1913	180.52948	191.31932
PA1757	148.2818	126.48967	229.13306	130.06331	150.59146	174.67857	173.20792	156.29555	252.77962	165.4533	152.39781	181.8436
PA1758	651.4651	528.00433	1027.4406	600.7111	627.60767	838.1868	328.28415	264.98416	531.7301	328.08176	274.79272	332.51526
PA1759	2217.0872	1571.3365	2996.553	1834.7263	2155.7393	2546.983	1303.7833	921.61505	1102.4718	1383.5002	1165.3356	1213.9104
PA1760	1652.959	1150.7606	2118.86	1462.9154	1527.2864	1759.8889	655.8861	531.70715	525.187	722.90155	643.14343	719.2816
PA1761	434.2017	328.19284	542.5785	411.21655	390.3537	503.6459	291.36594	232.17917	227.30698	296.3306	248.31796	292.3813
PA1762	315.51318	216.23549	410.4041	230.42148	271.3166	326.62936	210.82239	152.916	205.61642	223.10564	204.2965	182.62871
PA1763	191.16531	160.07025	276.5139	163.33359	158.03238	229.03304	177.74184	126.08626	141.68251	184.67433	188.70978	171.71892
PA1764	232.7445	180.90143	405.08447	190.046	209.97374	269.57388	277.46683	230.3201	272.16708	291.1401	287.05533	329.38318
PA1765	300.0668	208.71138	401.7551	193.56071	242.72821	308.92435	145.30936	125.56949	126.67653	162.41005	134.54088	167.5743
PA1766	817.27246	539.0392	1178.1543	709.11816	587.40796	883.4842	254.1473	245.4369	313.55222	247.20528	273.9228	326.32004
PA1767	669.6514	467.57446	930.7709	550.9334	465.31302	623.5009	508.2401	381.73514	491.5541	395.17242	448.38675	412.0918
PA1768	177.01964	130.44896	271.3912	116.17321	128.05534	267.99643	322.6942	209.25978	445.5728	302.74307	265.8479	240.99527
PA1769	1310.3435	1084.2817	1820.2034	861.29736	1038.6187	1706.7728	1999.2157	1758.327	2842.364	1672.7515	1861.6754	2063.9368
PA1770	6366.173	4576.8916	8176.347	4435.465	4960.4775	6333.066	3544.982	2836.9326	3282.739	3613.5322	3455.9148	3261.513
PA1771	66.76157	42.49049	71.397835	26.9894	48.271748	52.91014	25.095917	14.63409	16.800777	29.665052	19.869877	20.549902
PA1772	562.83826	431.65463	807.00433	473.61307	456.69867	606.43115	760.3095	575.80255	871.0985	970.4744	670.53735	616.35913
PA1773	656.402	507.26413	887.2133	489.67035	480.55243	753.8581	285.4342	270.63858	300.49524	306.6258	299.5779	300.9455
PA1774	876.51965	780.1149	845.68744	524.1277	810.73755	1488.4197	303.22473	255.83345	350.59396	234.88843	270.0662	258.78983
PA1775	2606.451	2084.9673	3280.1533	2240.5225	2489.288	3748.219	1257.3439	964.8612	1497.8405	1067.9796	1245.3058	1096.9059
PA1776	11666.716	9183.629	17998.434	8721.157	10711.57	12688.688	5328.5645	5084.5435	5142.847	4714.7896	5523.165	5657.6377
PA1777	33962.395	24458.654	42549.906	31826.094	29537.826	35423.336	26562.152	17769.564	29570.799	27942.54	25376.459	19443.746
PA1778	98.22334	52.74623	128.26137	69.23508	70.30859	129.02362	115.462234	98.41526	84.474144	132.87315	127.12104	126.58005
PA1779	101.1521	59.752422	126.15819	80.351776	73.87618	85.51662	103.44918	85.8577	89.96314	110.40238	91.29988	84.19983
PA1780	10.530841	3.3621473	10.063055	4.7570047	7.8958235	5.1057634	8.512659	6.107838	7.4552093	12.210325	6.050045	14.443341
PA1781	82.29422	56.039116	95.33375	58.67561	58.52344	73.6475	54.807175	51.475597	57.228416	50.1736	53.38313	56.84192
PA1782	189.53522	141.68774	207.35344	122.41808	163.58896	217.66507	439.27386	299.1984	322.82986	594.7629	479.8718	492.62445
PA1783	17.401867	20.32363	30.12705	11.780838	17.208368	24.704313	26.41505	26.08869	25.075367	42.52574	25.197554	34.897125
PA1784	482.03732	340.28848	652.3727	345.6733	332.38254	420.4566	535.9587	407.74683	541.56134	454.2369	528.17456	413.43884
PA1785	227.67793	134.69753	179.2066	133.18782	170.65901	226.11458	247.41127	150.21848	188.7075	236.02579	180.77968	198.05696
PA1786	65.53759	59.401943	111.426956	56.263664	67.01316	92.61569	37.267788	28.058401	28.25209	50.459133	40.299984	37.96956
PA1787	1426.648	1001.6186	1811.77	1171.5814	1199.4429	1594.818	1262.7345	925.85834	1365.4551	1188.5068	1110.8176	1146.3746
PA1788	457.40674	354.64734	863.9566	295.0171	242.39111	326.39822	260.82336	246.92612	264.48917	287.25345	249.05019	222.94057
PA1789	4279.8247	3279.745	6572.4565	2381.2424	2186.9905	2622.5513	988.6396	791.2636	769.6753	970.48035	897.95746	947.4422
PA1790	173.66898	143.16223	226.47624	137.57573	174.0466	225.31197	142.74802	155.11476	122.7827	129.25319	147.62744	150.54791
PA1791	76.461464	83.94138	132.53035	74.176476	65.6445	117.0787	45.57444	35.304928	46.3118	59.0267	56.44248	55.5714
PA1792	174.2608	120.32721	223.4573	157.3238	179.22609	239.79672	105.95054	93.003586	79.88185	154.12093	104.400475	118.57451
PA1793	1015.1155	654.1621	1215.4257	691.5817	814.4386	983.8939	934.7465	707.1903	1008.552	903.17993	872.08185	817.1138
PA1794	1007.4798	617.6865	1329.8309	709.11975	745.7006	1148.8811	957.9372	764.99365	892.9703	902.9432	838.3433	930.74475
PA1795	2815.5134	1921.5396	3758.5173	2055.6633	2189.5813	2868.6975	1680.4539	1583.1698	1464.2721	1777.6775	1787.5259	2155.0881
PA1796	534.4876	470.12286	775.1763	309.25537	373.1455	632.31085	670.335	681.2853	923.91113	545.6245	596.51263	673.97095
PA1797	263.9594	184.71466	316.7714	205.8987	205.29591	264.98145	166.1406	135.37634	148.82376	195.3009	171.91714	182.93256
PA1798	107.02074	82.31794	136.99138	87.38249	83.30791	116.61794	102.643364	93.71013	108.973404	120.57006	96.4649	97.261894
PA1799	61.845764	45.342644	91.53274	58.308563	50.899162	82.829605	154.84277	82.207634	203.18507	143.4426	110.84947	108.99062
PA1800	2568.2954	2002.7394	3560.1318	1877.3989	1966.6495	3232.9182	2158.1956	1615.0212	2629.5437	2007.7511	2120.642	1685.0287
PA1801	3499.7898	2668.655	5689.158	3031.7874	2878.3657	4750.897	1407.3292	1534.2152	1433.5848	1617.4003	1627.0529	1801.9591
PA1802	33674.52	27212.08	52102.57	24096.787	32021.2	36894.215	23747.07	19525.816	19807.875	22204.293	24387.35	22975.64
PA1803	17580.88	14263.564	28458.781	15099.514	15984.184	19623.596	8903.836	7872.345	7268.764	9394.662	10252.13	9399.549
PA1804	4768.0938	3502.6807	5855.578	3215.9937	4296.024	4456.963	3704.547	2143.6047	3519.8762	4483.1953	3999.685	2361.2354
PA1805	1927.1022	1377.806	2522.889	1598.407	1540.015	2134.551	667.2644	607.5153	715.26	630.3758	654.3786	724.6586
PA1806	344.04422	225.80942	358.69275	281.0421	283.00165	319.15002	69.59355	40.43888	70.9829	72.39211	68.81607	65.14943
PA1807	362.8296	269.6655	525.1244	283.82443	315.4165	369.05634	103.72142	78.79342	99.855125	87.88733	90.548035	107.90329
PA1808	228.26294	134.6644	274.7475	135.75775	165.92801	216.48859	70.079475	59.701637	86.73836	81.45816	75.85184	82.81428
PA1809	261.0272	182.83492	318.19992	223.10783	214.88445	229.20314	107.348816	98.47247	112.742035	134.87523	134.27141	111.173996
PA1810	610.2035	443.88553	862.9302	421.6492	490.6971	546.6384	436.1389	297.87796	531.5893	413.95157	396.61948	403.774
PA1811	377.6757	280.41992	561.40607	339.0357	354.6178	469.487	491.8183	369.23206	621.68744	460.61426	435.57523	447.9276
PA1812	327.78787	211.33464	451.7176	289.31985	252.57825	367.54263	165.15434	110.73092	228.60019	172.84138	153.53549	143.93811
PA1813	299.2028	254.32756	372.25854	249.62837	253.1803	367.7623	655.0173	578.9359	395.56418	616.8295	591.7215	786.622
PA1814	754.7928	556.9721	818.9983	492.789	606.67957	958.9773	578.7587	503.15707	433.3492	651.2086	565.4624	639.96515
PA1815	217.57866	193.17319	285.6962	162.75237	201.98358	270.19235	222.73587	177.88538	158.92633	236.9788	202.5002	209.34229
PA1816	328.52835	271.52582	396.09763	285.02112	331.42474	364.15268	301.35593	243.64267	222.65298	336.3174	303.02884	311.75308
PA1817	390.50635	273.4616	502.8316	303.85522	359.15317	510.1493	255.16357	212.07756	243.32956	386.77527	279.83417	275.45145
PA1818	5036.6597	3533.7295	7589.655	4218.7197	4618.222	4998.217	575.63495	523.5157	524.2528	670.18994	618.24005	667.7703
PA1819	2987.2324	2202.1694	4066.6394	2604.5625	3086.7166	3346.6235	313.8246	294.40826	301.33972	425.32022	325.38434	410.26654
PA1820	2919.1194	2206.8179	3842.7473	2669.0503	3124.7593	3015.5366	182.14719	181.60143	178.51637	225.91951	226.46022	270.24966
PA1821	1026.3851	728.4389	1316.0671	701.0283	786.762	1242.8033	814.9811	622.7025	693.84	786.9806	766.73474	768.26514
PA1822	1315.5835	842.069	1425.1252	872.5135	1041.836	1318.5024	603.5287	369.71582	453.65497	571.3029	503.07065	491.71182
PA1823	1170.2522	799.809	1288.7561	873.4756	980.69104	1090.0162	220.19751	182.42912	212.79549	259.09872	235.41719	243.78804
PA1824	435.5647	308.0928	536.8956	270.7233	359.38257	408.64334	59.17527	54.530346	51.260998	77.18482	68.237816	62.09909
PA1825	151.01855	82.035614	139.24043	128.19781	120.21788	148.30498	138.46465	84.95338	73.74695	131.69025	112.19643	101.545364
PA1826	317.43973	239.16592	365.23563	220.04173	222.37633	284.90863	175.63866	142.31172	148.80116	237.28151	180.1471	196.68582
PA1827	45.158493	35.649372	40.173607	37.298336	27.565035	39.15082	37.577293	27.09821	49.79553	37.798706	25.514977	29.98945
PA1828	106.52166	105.403275	172.93925	88.75032	89.49086	168.48111	91.77095	67.044395	100.51463	92.29515	89.546234	78.632034
PA1829	337.6516	285.1296	544.5251	252.24466	247.15733	336.7582	235.97583	167.41663	202.13861	256.87253	242.08386	219.8376
PA1830	4329.187	3065.3198	4682.5737	1851.1774	4445.751	4033.5413	3744.273	2569.7217	2963.0652	2634.227	3534.8706	2309.1438
PA1831	1581.6804	1212.9453	1616.3464	777.9394	1503.0577	1498.3254	1389.8147	971.7672	1228.2218	1258.7664	1434.3334	1175.9675
PA1832	2004.8484	1554.3303	3251.3418	1356.6577	1458.3176	1997.4425	1049.4773	932.7572	851.60114	1125.9745	1027.5002	1232.5151
PA1833	3193.666	2232.0344	3866.7976	2508.9878	2943.4888	3099.9016	1228.5516	1263.2279	936.51196	1419.4958	1220.5338	1371.026
PA1834	336.6623	230.24498	452.53223	252.36353	263.68872	313.06482	154.84308	148.95764	121.80417	186.46184	149.4795	191.53798
PA1835	65.624306	45.628628	84.18678	43.092224	35.88895	72.75633	40.58777	30.32233	69.963356	45.0522	36.182358	36.40792
PA1836	96.01359	64.295616	141.05246	57.004807	65.63818	88.51417	139.14442	94.47438	116.10825	100.30662	107.71299	100.33131
PA1837	459.49442	269.13638	417.77414	311.17587	317.2377	432.13272	64.138374	55.236702	73.36444	92.11897	56.142696	68.57401
PA1838	1520.1239	1010.1659	1719.222	1090.9056	968.2142	1519.3347	360.06006	281.54855	446.46002	357.44803	323.9867	295.6061
PA1839	205.80438	159.4731	217.14272	171.5409	222.7765	201.88445	79.275505	45.599194	80.25727	118.76019	92.311714	85.87209
PA1840	316.54282	221.44756	424.1209	224.89566	252.96687	327.30237	221.46153	137.924	243.34528	230.20801	236.7487	191.67967
PA1841	195.12328	152.53268	303.56183	167.67967	210.92209	180.77475	166.22801	155.79604	184.7547	195.26785	154.16321	192.08722
PA1842	202.06506	171.83713	308.68713	198.62926	242.07666	271.27438	101.51169	89.26737	113.066605	125.69757	95.77961	128.51079
PA1843	1496.7076	996.01715	1959.7144	1165.4556	1279.7242	1693.6215	829.78564	802.9227	901.45856	1026.2336	940.2505	1067.3942
PA1844	34.529964	24.044157	32.890167	23.65231	25.723679	30.263952	10.853475	13.956603	23.241905	18.879654	20.787868	18.124403
PA1845	43.163647	23.188221	71.92038	36.14703	39.9363	43.795265	31.269012	23.152145	30.853884	34.815536	29.324406	27.108446
PA1846	948.5815	648.1076	1202.0789	631.6206	766.86914	903.28406	534.9929	465.02298	515.34753	552.11005	526.9652	611.91064
PA1847	2629.9458	2039.7864	3592.806	2243.195	2783.1462	3527.6687	5139.119	4199.694	3264.8047	4790.49	4980.546	4550.9775
PA1848	90.53342	61.84672	119.362885	43.222656	73.84337	73.54783	43.126816	34.20693	37.513157	55.71945	43.74091	46.838585
PA1849	3.1044147	2.0423555	1.3031669	2.3335266	1.0394381	1.9599391	2.3441253	0.7588341	1.1602886	5.0813923	3.0204453	0.8962981
PA1850	99.59373	86.04786	104.405716	70.70752	73.74701	102.715195	83.37052	54.34327	69.31779	103.917625	62.851715	68.842865
PA1851	627.73737	458.40823	776.44366	471.0326	593.68414	700.0199	248.42123	189.92834	195.6325	286.63544	236.94492	250.36023
PA1852	1705.314	1230.7468	1677.5388	1031.6035	1297.362	2195.8037	1419.0625	864.7266	2826.4414	1092.2485	948.2829	723.76013
PA1853	228.07155	154.37907	267.19235	182.40282	165.55962	230.7534	123.882744	95.72481	143.69102	139.69554	111.94467	114.1281
PA1854	82.7912	54.420704	119.97989	78.939316	84.86451	95.833595	135.39088	86.29929	94.44141	169.74977	101.39393	138.44989
PA1855	13.505152	9.250719	6.520856	5.808156	9.290586	6.8650465	12.2628975	2.303853	6.322288	17.04814	7.8638325	5.412966
PA1856	120.879585	86.630066	159.23984	84.15951	95.97059	161.05472	165.42607	144.19273	177.3547	220.6007	188.23712	203.82143
PA1857	182.28798	126.24194	175.12704	144.1612	122.800186	199.24532	156.66992	116.84298	129.36714	180.31781	123.62653	128.55203
