Gene	SRR1813212	SRR1813213	SRR1813214	SRR1813215	SRR1813216	SRR1813217	SRR1813218	SRR1813219	SRR1813220
PA0757	863.7486	799.92596	824.3807	775.0864	656.50934	597.01434	632.7502	656.73126	645.31805
PA0758	2553.9763	2303.7659	1970.7069	1543.3201	1255.0502	1360.5977	1653.5732	1642.1211	1614.2236
PA0759	1573.5869	1336.6954	1370.7023	1519.7898	1402.6038	1372.7427	1204.4641	1201.9745	1113.6168
PA0760	781.48004	608.3228	751.53625	932.7154	821.83997	810.9881	638.50867	623.0158	648.1154
PA0761	3149.4119	2758.8984	2754.2668	3057.844	2730.1084	2694.1465	2575.4023	2588.1948	2481.3113
PA0762	5503.4067	5213.266	4686.3096	4286.2188	3965.139	4448.581	4252.2407	4899.4966	4758.0864
PA0763	6487.684	6012.283	5551.402	5305.531	4546.846	5252.1567	5354.887	6124.626	6705.2485
PA0764	3778.4382	3617.6953	3168.7017	3031.0593	2568.42	3024.541	2749.8875	3031.374	3143.8457
PA0765	3402.8704	2766.2363	2712.902	2171.6257	2050.962	2033.3625	2108.8396	2127.3955	2004.301
PA0766	7397.8296	6261.68	6110.749	5399.8247	4857.1987	4819.619	5382.067	5508.4346	5610.1123
PA0767	4943.2676	4021.9114	4203.573	4101.1274	3596.7463	3626.2732	3883.2085	3724.3699	3582.8054
PA0768	2642.3418	2286.7466	2395.154	2440.8577	2118.6965	2075.3193	2094.8767	2145.2317	2258.256
PA0769	2822.4033	2213.0884	2464.3628	2242.743	2146.642	2109.373	2458.8533	2673.1313	2780.8787
PA0770	2180.4768	2003.421	1969.8424	1828.7616	1665.1322	1881.646	1923.4884	1977.3331	2123.9277
PA0771	2843.9133	2638.4973	2624.37	2486.0605	2279.8608	2330.9128	2451.8064	2414.146	2327.4536
PA0772	502.02667	434.13504	439.58447	404.2223	354.34882	405.4618	341.71332	331.50916	329.12143
PA0773	1235.2937	1098.6284	1092.3936	1164.1444	1034.274	980.22705	1044.5964	1056.411	1062.2225
PA0774	368.9207	421.28653	425.53207	582.9363	478.4509	508.26688	359.75458	397.24954	350.051
PA0775	374.71503	304.41278	355.6894	453.57193	430.88916	381.7817	321.24347	288.73666	266.95938
PA0776	276.6158	288.7253	253.92166	481.97137	414.57132	435.95395	214.09665	222.81409	233.1147
PA0777	479.84467	493.38654	525.9852	452.87033	415.0826	400.13327	353.15924	401.1797	324.78986
PA0778	446.06836	394.08102	347.76733	379.30356	336.45822	330.37936	347.62137	344.37512	360.3289
PA0779	2551.8516	2619.4014	1963.5974	1865.5388	1795.7368	1741.35	2622.166	3310.6313	3694.9465
PA0780	669.7683	633.71924	601.2299	654.42535	522.4172	541.8958	466.334	462.24078	474.07208
PA0781	174.69073	156.4459	204.54942	246.50319	212.2377	239.3041	142.12721	162.78578	160.97656
PA0782	2224.835	2076.7231	2152.9783	1825.0575	1752.5553	1665.1344	1730.4431	1642.1141	1758.1259
PA0783	2073.1218	1987.5415	1844.313	1791.8868	1676.6716	1830.8059	1668.4703	1692.9574	1780.227
PA0784	263.45355	234.03319	243.23964	280.4563	248.4485	243.04434	229.19908	206.71785	236.49837
PA0785	26.26442	33.58804	37.45306	37.44141	29.938297	42.057693	23.402784	29.534603	27.882885
PA0786	11.106524	9.061299	9.954	17.01015	12.086926	14.01855	17.86993	12.955005	10.865485
PA0787	368.812	368.2776	407.6761	435.38934	392.97144	436.06387	397.04196	423.8209	412.94705
PA0788	1737.7552	1701.9089	1800.4191	2111.0037	2146.1084	1940.2133	1551.8455	1596.2458	1715.2955
PA0789	732.68536	621.9053	594.20544	757.74445	645.2662	680.44293	409.33957	438.11523	416.9719
PA0790	64.534584	60.00781	61.382397	100.5816	77.24905	73.650024	48.36084	49.136	56.487743
PA0791	671.4505	669.4704	622.4959	789.4105	783.4771	714.0673	508.5872	544.7671	573.29565
PA0792	1644.8749	1402.0289	1541.4675	2032.4197	1920.7395	1728.2701	1299.9271	1388.382	1427.4111
PA0793	509.24857	459.85486	419.8636	435.27087	495.5231	469.81967	467.5558	489.79944	527.2872
PA0794	1598.1053	1389.9009	1542.6815	1736.0258	1663.9167	1552.4982	1466.5212	1641.5613	1659.8524
PA0795	1996.7238	1715.5751	1815.1813	2047.6969	1918.379	1939.7677	1475.5582	1642.4615	1715.0972
PA0796	716.5215	647.8248	693.13153	805.551	724.7398	659.17267	541.2534	653.5677	607.8707
PA0797	270.25174	276.92828	310.0799	301.25308	286.34927	271.8602	223.7246	240.85077	220.71033
PA0798	1005.48865	902.21173	942.623	1255.8815	1062.6254	1033.8123	740.0401	740.9477	786.2648
PA0799	1009.8054	936.69806	993.27014	1107.2539	914.59094	952.0996	896.689	811.4159	886.55994
PA0800	136.68188	110.53048	89.92818	43.949635	46.332138	48.88263	61.710808	76.0228	55.355278
PA0801	1037.8861	956.5532	983.78375	470.2759	456.144	427.43906	696.8288	760.21985	775.45465
PA0802	308.55856	296.6202	295.24637	125.77069	120.71089	134.66222	220.10703	225.91788	206.17369
PA0803	585.13544	597.3508	560.4835	638.4617	543.7582	540.2255	475.939	512.49915	494.23315
PA0804	1166.7946	1046.8237	1108.6848	1373.2086	1238.1683	1123.2792	946.7648	964.55817	926.3157
PA0805	10565.609	9230.419	7436.8286	8099.6323	6960.9946	7977.2285	7685.8994	8168.8716	8259.771
PA0806	262.17395	193.0545	194.84274	179.09746	167.98932	136.67209	181.43958	194.07042	222.9438
PA0807	265.40778	214.90704	207.57584	277.27777	264.98203	258.5936	218.9358	264.76602	304.1324
PA0808	502.3181	391.41403	401.33087	489.73743	462.3601	491.4098	348.96967	399.48447	361.69562
PA0809	339.62552	316.8697	328.88943	335.25772	324.6383	317.5513	304.26202	341.51453	351.69382
PA0810	466.98837	438.9171	471.7505	373.69675	365.989	364.828	373.4307	365.1079	401.6172
PA0811	606.6882	635.81573	617.498	624.40814	575.8707	579.20953	590.72424	615.3635	593.7315
PA0812	314.5862	272.60724	317.6581	323.2182	292.2349	268.22195	295.2033	307.98502	292.18484
PA0813	442.9589	417.81735	418.05597	580.87225	537.3652	488.58197	401.59872	399.88367	425.7898
PA0814	132.82043	119.39811	118.422676	140.11012	113.68805	139.88641	88.04337	98.63407	106.02585
PA0815	1714.9962	1658.7432	1837.5779	1949.218	1915.1622	1769.8815	1606.6676	1552.6265	1448.6218
PA0816	245.93819	260.43723	289.70813	239.97481	249.07182	252.77794	282.1092	274.6184	292.08508
PA0817	143.01071	128.90715	128.12953	120.36281	144.93977	107.87071	116.20664	104.497826	112.589485
PA0818	33.275925	30.164768	38.769726	48.295944	35.207344	40.197674	41.64187	43.79025	43.404987
PA0819	21.973637	19.716433	18.007814	38.242264	42.726753	36.427013	14.915133	22.782059	23.077974
PA0820	1847.9867	1552.141	1365.7336	1619.422	1569.3447	1640.4741	1237.6632	1394.0479	1265.3606
PA0821	1151.1385	990.45746	901.62756	1224.0547	1154.1293	1220.2162	845.9235	841.40436	818.79504
PA0822	494.09705	422.30673	429.44925	552.3849	488.87912	533.62415	376.7598	381.1742	393.6043
PA0823	201.67226	210.14787	141.16156	251.54137	220.29738	232.14157	157.64423	183.12286	164.74165
PA0824	152.81152	164.99477	134.13338	182.2727	162.69156	156.89725	153.58826	142.68799	141.0306
PA0825	79.01661	56.0987	55.809063	66.19416	63.84988	55.271812	53.120075	50.813602	42.047028
PA0826	767521.56	563455.94	494939.97	591955.06	529443.1	582061.25	475392.06	535641.5	542064.8
PA0827	409.81473	327.98123	307.575	396.06207	326.2132	331.07712	262.21835	259.6545	270.59473
PA0828	186.76283	143.43607	191.02907	193.228	179.6555	135.77904	167.46788	176.40012	156.55847
PA0829	119.03347	129.06381	142.73085	140.54596	153.6828	133.39401	121.93232	108.05376	119.50478
PA0830	617.7456	557.54663	590.0559	597.9819	573.08594	648.54395	759.4561	926.664	1109.5394
PA0831	421.55905	386.6429	401.9822	489.77292	398.6974	409.8491	355.3784	329.64334	322.1478
PA0832	557.7725	443.90686	460.54654	577.526	531.69775	559.48956	431.68698	428.81882	439.29816
PA0833	2655.1416	2240.728	2204.5566	1867.9408	1576.8906	1772.1492	1839.2616	1782.1158	1840.4572
PA0834	965.0516	752.5853	717.35315	677.4078	584.50586	581.5116	875.0292	785.1236	777.97644
PA0835	5076.1797	4496.63	4787.391	3492.1763	3254.086	3375.981	6559.0747	5915.048	6357.8794
PA0836	1933.5604	1738.1738	1952.46	1909.4237	1791.3121	2007.2517	4081.4297	3889.918	4446.6123
PA0837	6376.3037	5504.6626	6077.0503	4801.213	4023.9705	4294.1235	5692.4663	5081.005	5335.5767
PA0838	4232.2227	4088.7004	3438.0808	3278.0925	2862.2632	3169.6025	3339.0686	3474.1145	3893.437
PA0839	303.7215	352.1895	339.69165	218.92482	217.87251	207.95932	281.78195	291.3329	297.21335
PA0840	885.24304	810.072	786.81934	551.0181	545.94867	468.99255	638.5067	719.96045	729.2969
PA0841	513.7527	437.95062	451.96658	523.3349	403.55252	465.63547	488.74832	419.1408	433.65112
PA0842	187.03172	165.59462	167.32104	212.13107	200.00743	165.66307	180.47906	200.91074	217.09088
PA0843	62.441914	58.101357	67.473076	98.60792	103.59765	93.584854	63.83171	59.32911	50.96765
PA0844	241.16992	190.06113	238.59442	305.40714	252.25687	252.24017	185.06567	198.00845	184.56668
PA0845	335.40018	307.93195	282.4539	389.90506	370.04605	360.56848	333.76218	343.63147	317.6906
PA0846	1167.1188	983.0788	1056.5579	1123.0281	973.6894	951.029	910.3034	880.0919	895.7039
PA0847	1402.7604	1254.8739	1254.2495	1158.5233	1004.2273	1049.0615	1032.6132	1013.8116	988.06024
PA0848	381.94125	366.77972	326.12683	230.43149	258.03186	255.77275	344.27032	513.73303	590.3552
PA0849	5508.2964	6233.395	6318.817	6016.007	5529.061	5470.6606	4594.163	4550.396	4066.3215
PA0850	472.38055	396.16986	411.20395	506.9667	436.17355	451.86023	404.71335	382.01736	374.3078
PA0851	1871.4718	1573.3999	1702.0807	1499.0503	1248.1072	1359.7689	1737.4448	1657.7103	1619.4731
PA0852	26867.395	20842.258	22228.684	25666.592	23035.371	21747.924	16025.106	18452.105	17914.525
PA0853	886.2321	775.7472	698.52856	829.0149	823.16437	821.38135	544.3816	664.8022	637.5924
PA0854	2117.7966	1812.3523	1775.4344	2176.1719	1987.5242	2066.2993	1441.7959	1591.269	1676.663
PA0855	1156.4604	1013.23	965.00275	1039.1027	924.36346	995.7193	677.5119	668.33765	655.9033
PA0856	4142.7817	3219.9875	3270.8337	3069.31	2424.4802	2863.5547	2505.8225	2368.8923	2432.947
PA0857	1846.3096	1541.4196	1498.1019	1461.9585	1308.7073	1343.6073	1106.484	1005.18524	999.3012
PA0858	3062.8423	2703.7964	2559.979	2548.562	2307.8262	2448.2637	2414.015	2421.9897	2563.7007
PA0859	1011.32196	848.09796	899.5425	952.17053	801.00037	865.5272	855.31146	882.28253	952.6668
PA0860	2081.8408	1939.8718	1990.7068	1894.8077	1683.3353	1747.6296	1725.9226	1724.4363	1684.6412
PA0861	4400.2744	4128.5737	3998.9321	3829.3818	3558.2576	3537.9473	3541.673	3615.2388	3740.5513
PA0862	2948.6487	2432.272	2421.5203	2477.3582	2227.6194	2244.2227	2157.524	2214.9402	2193.2842
PA0863	592.305	476.0766	464.96173	534.63086	463.73505	536.93115	447.94525	476.0334	469.92502
PA0864	379.6376	314.0545	319.3076	364.36136	351.97144	338.2442	304.294	287.4524	280.77432
PA0865	298.82266	263.31287	226.9012	292.09305	272.7865	284.3695	241.88039	252.85382	260.58215
PA0866	299.72137	252.0793	259.09824	284.49896	292.7016	260.5422	248.52391	248.8591	215.87448
PA0867	4055.6292	3529.2776	3069.767	3716.7754	3111.7915	3347.4614	2788.0225	2717.9812	2867.6887
PA0868	516.28094	422.30673	480.14813	498.0519	499.94427	444.1843	427.3249	392.12177	389.65842
PA0869	1718.6907	1393.3353	1537.1469	1939.2314	1845.746	1787.0876	1362.8846	1377.605	1388.1503
PA0870	1210.8009	1054.6266	1051.7616	1573.9662	1410.5751	1369.7621	903.5381	953.46814	988.1568
PA0871	711.9031	571.11957	526.87067	757.64264	661.8981	669.29126	534.404	541.40674	513.9545
PA0872	508.67194	446.19388	445.23596	501.9528	492.25476	433.45325	475.52444	586.3727	622.307
PA0873	479.76587	461.47488	436.4613	502.6123	483.50525	490.05795	483.12683	444.77658	458.76797
PA0874	59.493317	42.23067	34.793346	40.24662	32.18957	47.232265	33.710087	43.79025	42.41851
PA0875	344.55005	290.1146	313.83765	332.74533	334.315	287.73773	348.57727	374.75607	360.52368
PA0876	868.3349	779.5024	847.925	1243.1564	1111.1653	1121.3033	804.9939	791.43536	835.088
PA0877	382.71497	340.81226	315.14026	434.1763	329.56174	359.4145	331.6807	316.2321	342.38135
PA0878	336.97546	313.40015	272.79697	318.35745	247.13179	291.37817	246.55084	251.40187	209.69699
PA0879	319.67706	310.4	280.19983	362.8842	290.42667	317.16464	201.19157	238.39168	197.92546
PA0880	65.56906	49.017834	49.92059	81.31222	75.982574	70.403366	26.336964	45.462612	41.89009
PA0881	168.39165	148.61066	136.61655	251.96214	194.7639	232.30441	105.86402	142.64091	113.13038
PA0882	182.06133	155.501	157.94653	261.90866	214.01283	275.34424	124.82947	140.9467	140.12865
PA0883	149.09145	115.68084	116.439125	218.43344	198.78296	224.22058	121.17761	92.091515	148.97223
PA0884	347.623	284.2208	291.44086	436.26538	386.4813	389.18488	253.45084	242.21426	236.34273
PA0885	199.82689	158.6351	177.65622	264.7205	220.58076	258.21042	164.16232	166.02507	141.94514
PA0886	431.10532	387.19437	411.06537	441.59937	476.56735	448.697	389.07227	405.0001	391.19565
PA0887	3705.258	3144.6956	3369.0552	3352.3264	3426.1711	2991.4302	3779.356	4359.9336	4687.917
PA0888	5066.314	4376.688	4211.352	3374.0205	3005.5845	3266.4011	3748.1428	3592.438	3546.1282
PA0889	1154.1881	1166.8762	1073.2131	888.35864	825.0003	866.00085	816.86487	782.49426	784.1321
PA0890	1433.6279	1499.4038	1476.9946	1225.9008	1094.7186	1168.6703	1144.1249	1194.9393	1217.3672
PA0891	1956.4086	1777.1243	1903.5336	1642.0302	1612.2906	1540.0148	1749.2991	1837.3898	1936.4503
PA0892	1460.4142	1243.1233	1391.824	1145.1477	1093.2797	1036.3147	1545.4149	1479.1681	1627.7914
PA0893	2088.9197	1938.8269	1905.0792	1769.2087	1594.4274	1681.5518	1690.1831	1675.8744	1715.177
PA0894	287.45	229.78375	238.06947	269.605	224.23643	257.12552	203.97472	231.10254	227.00119
PA0895	4777.7656	3982.15	4076.2188	3436.1375	3128.7017	3062.354	3469.0732	3403.1333	3469.5635
PA0896	1403.3982	1296.6442	1158.59	1102.5538	1074.3694	1078.7117	1092.8998	1085.9127	1180.5673
PA0897	1124.8135	1113.2534	1067.658	1112.4734	942.16284	1009.8235	857.7541	905.4013	925.0162
PA0898	1173.2108	1018.08606	993.1084	1137.756	1043.0627	1019.33716	835.144	978.6089	1053.1505
PA0899	2311.534	2168.9011	2266.0627	1884.5363	1692.3573	1700.5146	2021.442	2138.8325	2116.1843
PA0900	781.48004	649.548	661.07355	613.7609	653.85065	546.68835	699.26416	722.5391	766.4926
PA0901	2890.601	2698.6177	2626.023	2865.829	2407.74	2481.914	2279.8816	2331.4758	2107.1536
PA0902	695.94885	665.80695	679.1042	712.0044	530.6075	590.10846	491.15332	508.0937	465.33084
PA0903	3601.1404	2901.8044	3268.263	3542.97	3064.189	3166.0403	2902.9556	2998.4773	3170.7056
PA0904	2332.2144	2010.3389	2046.8883	2343.569	2178.653	2151.7876	2300.302	2224.5303	2389.984
PA0905	2866.7712	2497.6426	2157.85	2139.443	1950.822	2117.7476	2067.249	2259.8562	2330.9436
PA0906	340.09235	266.8827	304.07126	310.18127	274.24265	327.30038	249.6043	240.41928	239.9599
PA0907	162.60286	119.263885	170.4789	143.49167	148.13437	123.49695	185.91805	201.9618	178.77982
PA0908	87.35822	68.64474	55.799107	102.53658	76.8882	79.432655	82.975136	81.25832	90.61136
PA0909	26.372189	33.808037	28.64322	37.43698	42.65425	40.72843	37.09768	33.717182	44.08783
PA0910	76.648796	72.40802	56.673306	85.538925	68.308014	92.47071	64.456955	74.65543	91.7583
PA0911	82.60719	75.40576	67.01825	85.21393	79.14513	64.59772	89.7613	89.71685	86.62793
PA0912	55.008945	52.99818	49.280045	65.35041	51.261353	47.47753	52.056107	58.039215	59.45144
PA0913	606.7001	589.8761	599.42896	693.1413	713.94073	684.1499	582.15704	672.3737	625.9013
PA0914	98.45531	85.85131	99.46622	155.82816	144.42422	125.332726	74.820656	86.2371	62.703686
PA0915	191.03032	171.88228	159.0611	313.1569	237.3832	234.67514	121.444374	124.915855	149.81178
PA0916	981.0422	832.71655	805.1972	1483.7606	1241.774	1294.7439	703.62195	703.78125	710.13086
PA0917	3879.6882	3452.755	3606.1084	4103.2656	3778.6716	3500.127	3121.1152	3186.316	3274.5916
PA0918	734.1432	652.6143	589.5437	969.0114	866.5764	966.82794	693.09265	725.58026	738.9278
PA0919	691.3637	688.2719	689.8725	820.0148	690.18176	705.59283	573.9993	641.4148	657.28284
PA0920	1269.2262	1114.1622	1056.6561	1493.3243	1273.8584	1332.0637	868.05566	902.7277	936.889
PA0921	246.04016	199.08745	229.63608	228.39957	252.77031	206.01309	258.77448	265.7272	265.3623
PA0922	208.91734	194.71547	234.38005	217.56522	197.7351	184.52734	229.6601	205.12048	182.671
PA0923	370.39938	368.45288	373.22464	461.4713	429.59952	403.07584	315.2605	335.3311	329.85767
PA0924	392.66464	311.81	403.60095	554.3425	610.12384	507.14075	303.2994	334.29205	389.7879
PA0925	311.36417	257.75806	216.72287	497.27374	422.50012	393.88126	235.54662	218.48239	221.50452
PA0926	530.08167	404.10587	463.9191	556.20734	575.42426	527.3518	389.22006	424.58295	415.90802
PA0927	806.24713	709.0873	721.88226	927.9638	893.3328	859.75714	666.30786	571.3308	628.3069
PA0928	2519.5251	2194.5505	2422.627	3058.9697	2659.269	2555.4468	2268.4536	2200.8257	2229.8013
PA0929	1550.6357	1516.514	1404.9448	580.80096	523.5368	578.05615	924.5358	1039.8185	983.1822
PA0930	1738.5947	1649.9692	1555.0483	764.5061	644.4535	655.9655	1037.7538	1073.4412	1036.7861
PA0931	572.30347	533.61096	496.14224	394.94	387.71957	375.63013	392.94113	401.48502	315.6091
PA0932	2301.6782	1888.7618	2059.2068	1754.4144	1609.0612	1622.7305	2115.236	1797.7991	1828.7705
PA0933	2527.138	2141.866	2274.9944	2435.9272	2208.1074	2159.121	1987.0881	2003.7264	1905.6948
PA0934	5702.8096	5264.1787	5306.1074	5907.1343	5335.7314	5387.287	5573.423	5728.6997	6007.651
PA0935	1226.2086	923.9356	1014.609	1104.7361	950.7151	975.28	931.3562	918.2759	907.85535
PA0936	2745.354	2429.4312	2264.4263	2588.567	2082.8062	2160.4746	1946.2471	1888.5527	1776.7004
PA0937	1131.1779	882.51105	1013.9607	980.3902	961.4218	927.95325	864.4582	940.83575	769.76086
PA0938	10544.655	8565.066	8620.593	8998.158	7715.8003	7780.9834	7141.761	7540.326	6647.327
PA0939	1145.9429	1040.658	981.10114	1265.9409	1211.2661	1394.1609	1206.7665	1327.8947	1299.4261
PA0940	270.24084	201.09845	191.86044	219.34407	232.36847	245.20581	223.08145	231.88927	256.484
PA0941	161.33781	156.85678	132.2147	146.90016	142.84122	155.76599	123.934135	160.2325	131.20145
PA0942	674.5837	604.7209	652.03937	625.71747	601.80273	536.6483	599.1504	643.9506	672.8276
PA0943	1708.3744	1489.4838	1466.0219	1668.855	1337.6152	1464.9889	1265.6128	1271.9417	1300.9077
PA0944	876.56323	759.78046	763.5428	829.87177	695.93396	754.92584	693.1482	717.95245	735.0573
PA0945	1400.9556	1305.7153	1278.7766	1329.4497	1086.82	1167.0092	1171.2042	1042.1311	1124.9805
PA0946	2356.5884	2103.184	2084.9636	2140.1223	1798.5167	1890.6127	1946.9823	1864.8987	1793.7742
PA0947	489.3175	469.3321	439.40356	558.0364	467.27063	518.6812	356.02747	289.4366	310.42892
PA0948	281.33282	244.33463	238.58293	284.74484	276.62912	260.27994	191.3543	185.11333	164.74167
PA0949	618.43164	520.14575	505.00693	641.85394	544.79315	557.9289	452.75226	433.2444	384.96173
PA0950	769.3797	569.1086	569.61676	584.58215	501.95612	553.72296	500.6939	473.73087	425.1716
PA0951	1182.8723	1044.8203	1052.7363	1411.1923	1272.8995	1289.0399	892.251	924.0098	855.76355
PA0952	521.3228	535.92737	506.98874	571.502	494.91464	499.45612	547.29315	424.96448	397.55023
PA0953	937.776	711.8885	780.365	757.64264	610.5959	648.1875	729.7242	744.4342	696.45276
PA0954	448.79062	346.96298	603.7342	407.68335	467.62433	347.39597	605.2826	539.3014	532.73566
PA0955	1296.9343	1020.73395	1047.4081	1242.8718	1060.5502	1040.4583	1117.5085	1002.6413	1098.0514
PA0956	5874.2646	4762.499	4812.621	4796.609	4204.79	4458.961	4162.904	4058.8389	4027.4028
PA0957	534.3634	465.5765	538.756	665.2203	634.5831	622.38007	551.5076	562.65405	519.70465
PA0958	19826.361	16295.415	15737.393	32226.414	27580.357	27663.87	17919.59	18293.643	18505.764
PA0959	1813.6807	1640.5963	1629.5406	1468.388	1431.3927	1394.2986	1458.4772	1493.3611	1556.9712
PA0960	595.9415	512.801	463.24854	373.28738	400.3578	373.83838	460.04352	468.7547	485.34668
PA0961	108.90302	122.67005	132.2147	125.77068	92.54501	121.59796	97.16436	110.470856	93.71532
PA0962	8556.954	7640.7354	7102.69	7229.299	6472.1157	7226.537	9281.18	9540.247	9942.702
PA0963	5383.1997	5119.2583	4614.127	6242.69	5202.035	5252.127	4225.682	4310.1543	4301.9106
PA0964	4035.881	3726.9514	3476.6829	4468.699	4130.0796	4251.291	3571.812	3738.7576	4091.0105
PA0965	991.2192	819.47614	938.4262	940.7647	920.42053	881.334	949.83124	829.02905	818.7759
PA0966	1285.4092	1182.7034	1181.9	1305.3425	1215.1589	1304.6058	1095.6915	1027.3861	925.7024
PA0967	1519.9219	1418.5708	1383.7303	1704.337	1490.045	1623.4304	1270.8553	1285.6482	1299.5548
PA0968	1861.8947	1527.2745	1486.2439	1419.5543	1287.2708	1353.4612	1154.6263	1202.1342	1137.2937
PA0969	2584.666	2345.1602	2118.9805	2161.3418	1848.2128	1983.8132	1832.4342	1748.3777	1746.4
